guide_id,vienna_mfe_energy_spacer,vienna_ensemble_energy_spacer,vienna_seed_mfe_spacer,vienna_seed_ensemble_spacer,vienna_mean_unpaired_spacer,vienna_mfe_energy_full,vienna_ensemble_energy_full,vienna_seed_mfe_full,vienna_seed_ensemble_full,vienna_mean_unpaired_full,vienna_unpaired_spacer_01,vienna_unpaired_full_01,vienna_unpaired_spacer_02,vienna_unpaired_full_02,vienna_unpaired_spacer_03,vienna_unpaired_full_03,vienna_unpaired_spacer_04,vienna_unpaired_full_04,vienna_unpaired_spacer_05,vienna_unpaired_full_05,vienna_unpaired_spacer_06,vienna_unpaired_full_06,vienna_unpaired_spacer_07,vienna_unpaired_full_07,vienna_unpaired_spacer_08,vienna_unpaired_full_08,vienna_unpaired_spacer_09,vienna_unpaired_full_09,vienna_unpaired_spacer_10,vienna_unpaired_full_10,vienna_unpaired_spacer_11,vienna_unpaired_full_11,vienna_unpaired_spacer_12,vienna_unpaired_full_12,vienna_unpaired_spacer_13,vienna_unpaired_full_13,vienna_unpaired_spacer_14,vienna_unpaired_full_14,vienna_unpaired_spacer_15,vienna_unpaired_full_15,vienna_unpaired_spacer_16,vienna_unpaired_full_16,vienna_unpaired_spacer_17,vienna_unpaired_full_17,vienna_unpaired_spacer_18,vienna_unpaired_full_18,vienna_unpaired_spacer_19,vienna_unpaired_full_19,vienna_unpaired_spacer_20,vienna_unpaired_full_20
Doench2016-1363,-2.6400,-2.7749,0.625000,0.654468,0.624876,-27.9100,-29.7561,0.125000,0.416053,0.497403,0.999970,0.998571,0.999996,0.985098,0.176272,0.477696,0.012989,0.273284,0.013682,0.138642,0.045868,0.047276,1.000000,0.648683,0.999993,0.729377,0.998032,0.713050,0.999283,0.715316,0.999468,0.732410,0.016219,0.160238,0.031129,0.134504,0.030844,0.331256,0.178050,0.570571,0.999540,0.989986,0.998392,0.421604,0.999169,0.463943,0.999116,0.356711,0.999506,0.059852
Doench2016-1364,-0.3300,-1.2030,1.000000,0.846902,0.765778,-28.0800,-30.0465,0.375000,0.554747,0.473669,0.900494,0.941086,0.539935,0.755982,0.685014,0.599921,0.505209,0.503333,0.237703,0.298082,0.905507,0.240470,0.938233,0.479559,0.934040,0.701048,0.969923,0.174094,0.476569,0.060192,0.507134,0.083962,0.940591,0.197670,0.941406,0.052707,0.566658,0.370879,0.664608,0.369426,0.609400,0.387014,0.997775,0.450928,0.997062,0.997194,0.998777,0.926106,0.999530,0.883717
Doench2016-1365,-3.0000,-3.1886,0.500000,0.536258,0.628968,-29.8400,-31.0104,0.000000,0.138059,0.351531,0.999931,0.933000,0.999963,0.927770,0.999992,0.961837,0.999377,0.910360,0.092020,0.183051,0.005571,0.105899,0.007127,0.105560,0.194892,0.166462,0.996166,0.214993,0.994855,0.992602,0.999764,0.282910,0.999636,0.141695,0.999603,0.143900,0.186245,0.284569,0.999479,0.312166,0.005843,0.064381,0.006375,0.063287,0.092730,0.071424,0.999833,0.148251,0.999956,0.016495
Doench2016-1366,-4.5900,-4.6729,0.375000,0.385693,0.507994,-30.2700,-31.1850,0.500000,0.500829,0.381805,0.079049,0.694985,0.005367,0.675597,0.001979,0.099023,0.000896,0.008955,0.000582,0.000219,0.996876,0.019616,0.995334,0.019599,0.999971,0.019758,0.999964,0.987586,0.999967,0.065699,0.997594,0.050790,0.996769,0.987635,0.997598,0.052322,0.000518,0.013140,0.000894,0.013191,0.002060,0.033448,0.005431,0.953106,0.079691,0.982008,0.999377,0.987836,0.999975,0.971582
Doench2016-1367,0.0000,-0.1227,1.000000,0.960554,0.968581,-24.4200,-26.0535,0.625000,0.583797,0.578380,0.999447,0.958189,0.972307,0.942012,0.969402,0.241106,0.996194,0.261043,0.998865,0.300596,0.973427,0.510528,0.904464,0.515270,0.887828,0.713510,0.987368,0.902910,0.999165,0.552732,0.998722,0.552853,1.000000,0.446470,0.998884,0.559694,1.000000,0.545470,0.814111,0.282892,0.876187,0.841020,1.000000,0.680214,0.999317,0.973156,0.997479,0.532078,0.998451,0.255855
Doench2016-1368,0.0000,-0.2663,1.000000,0.918283,0.932381,-27.0100,-28.7945,0.375000,0.492079,0.498124,0.999416,0.999603,0.995372,0.804735,0.992018,0.285498,0.992730,0.279217,0.978459,0.279702,0.992046,0.496750,0.985855,0.942989,0.999573,0.473366,0.663562,0.561906,0.704643,0.247627,0.999055,0.263234,0.998630,0.391225,0.997092,0.972274,0.999845,0.513841,0.808793,0.126526,0.811191,0.505803,0.859391,0.425818,0.874329,0.317958,0.995704,0.435072,0.999917,0.639340
Doench2016-1369,-5.4300,-5.6492,0.500000,0.440306,0.453833,-32.8900,-34.0113,0.250000,0.279639,0.446925,0.999958,0.997929,0.751054,0.829443,0.761359,0.820414,0.007376,0.957783,0.000866,0.556131,0.000283,0.530554,0.002218,0.990114,0.015875,0.007464,0.999625,0.005875,0.999818,0.996761,0.999883,0.008147,0.015890,0.000769,0.002460,0.002383,0.000691,0.054235,0.000700,0.990736,0.005933,0.014957,0.973213,0.129800,0.762183,0.999692,0.777868,0.040421,0.999399,0.004887
Doench2016-1370,-3.9500,-4.0924,1.000000,0.945903,0.694732,-33.2800,-34.4817,0.375000,0.332343,0.435046,0.996976,0.999115,0.879797,0.980691,0.041709,0.342097,0.076744,0.351750,0.135645,0.373296,0.911394,0.998023,0.930342,0.850099,0.999419,0.748894,0.175372,0.010469,0.122165,0.001490,0.172701,0.199820,0.885158,0.186442,0.902682,0.009228,0.905895,0.009096,0.922364,0.004994,0.923860,0.006266,0.999996,0.854106,0.999925,0.892759,0.941995,0.697023,0.970504,0.185271
Doench2016-1371,-1.6000,-2.0361,1.000000,0.997373,0.665104,-30.1000,-31.3749,0.375000,0.381022,0.548502,0.512816,0.972552,0.061759,0.893772,0.038945,0.947787,0.049222,0.951114,0.999771,0.998757,0.998843,0.995658,0.997665,0.082555,0.045523,0.005998,0.039879,0.007781,0.067533,0.646487,0.515553,0.608706,0.995591,0.810703,0.996098,0.128250,0.998000,0.170213,0.994809,0.191301,0.999701,0.869860,0.995267,0.856791,0.997270,0.779811,0.998284,0.044309,0.999559,0.007644
Doench2016-1372,-11.8500,-12.0083,0.250000,0.283089,0.326710,-34.2800,-35.6898,0.250000,0.245613,0.317628,0.219293,0.276813,0.042602,0.103924,0.002661,0.062088,0.000015,0.000621,0.000008,0.000655,0.000132,0.001265,0.002386,0.003295,1.000000,0.999896,1.000000,0.998809,1.000000,0.998246,0.999766,0.939273,0.002620,0.002761,0.000009,0.001270,0.000004,0.001375,0.000012,0.058182,0.002817,0.039927,0.042616,0.088225,0.219294,0.251723,0.999973,0.791356,0.999986,0.732848
Doench2016-1373,-3.4600,-3.8505,0.625000,0.591855,0.650611,-33.8000,-35.0012,0.500000,0.442474,0.300066,0.897900,0.984470,0.181632,0.023788,0.023460,0.025439,0.023889,0.617202,0.999910,0.254004,0.971185,0.184684,0.825452,0.026035,0.774036,0.016717,0.787477,0.051033,0.885052,0.056815,0.910319,0.068457,0.997069,0.152887,0.182868,0.038032,0.103361,0.143883,0.380455,0.832554,0.762797,0.749881,0.777210,0.748774,0.807215,0.748618,0.857965,0.121587,0.862969,0.156466
Doench2016-1374,-4.0300,-4.1348,0.125000,0.173208,0.338089,-35.7900,-36.8524,0.250000,0.281990,0.355327,0.995478,0.998875,0.117484,0.997847,0.069587,0.997682,0.044677,0.025027,0.065403,0.002294,0.965556,0.001977,0.038877,0.000361,0.039736,0.000186,0.041373,0.729844,0.999958,0.063071,0.998362,0.036717,0.999624,0.996740,0.996907,0.092626,0.006359,0.001764,0.006112,0.017888,0.006993,0.000676,0.089650,0.027139,0.078093,0.197258,0.081789,0.952433,0.119761,0.966135
Doench2016-1375,-6.2400,-6.2481,0.625000,0.624973,0.699709,-38.2600,-38.8932,0.375000,0.417377,0.328350,0.998826,0.999904,0.996183,0.010339,0.997153,0.004000,0.997272,0.003350,1.000000,0.006679,1.000000,0.027420,0.996275,0.130616,0.999920,0.999543,0.003217,0.013566,0.002885,0.010662,0.002768,0.772645,0.999909,0.249260,0.999480,0.244785,0.999428,0.989921,0.999937,0.973320,0.998599,0.112652,0.001588,0.012475,0.000100,0.000114,0.001200,0.005929,0.999450,0.999821
Doench2016-1376,-1.0700,-1.5596,0.500000,0.620815,0.683333,-29.5100,-30.4821,0.500000,0.506405,0.483546,0.983427,0.926718,0.987551,0.857559,0.457404,0.850290,0.464088,0.838595,0.381420,0.839375,0.391261,0.011025,0.714309,0.057297,0.704225,0.061699,0.988839,0.110940,0.907345,0.114463,0.920945,0.854098,0.799320,0.097629,0.397949,0.150497,0.396472,0.167354,0.405263,0.158306,0.287083,0.927241,0.769659,0.925659,0.888501,0.815923,0.855649,0.798414,0.965945,0.107845
Doench2016-1377,-6.4900,-6.6092,0.375000,0.394355,0.515275,-37.3100,-38.1358,0.375000,0.380104,0.408405,0.998329,0.992943,0.997916,0.838031,0.999664,0.138029,0.999911,0.197717,0.004446,0.937053,0.001106,0.011396,0.002678,0.028246,0.001312,0.866364,0.147389,0.976854,0.999999,0.090889,0.998956,0.027580,0.998957,0.022173,0.144112,0.006312,0.004592,0.001273,0.000066,0.000674,0.001725,0.038525,0.006185,0.970517,0.999999,0.999436,1.000000,0.998940,0.998162,0.025157
Doench2016-1378,-5.4900,-5.7888,0.375000,0.423711,0.537448,-31.3100,-33.2363,0.500000,0.306359,0.425447,0.375162,0.717991,0.100343,0.512345,0.099211,0.675018,0.096587,0.247016,0.093086,0.124607,0.946353,0.317569,0.924191,0.324680,0.906099,0.315876,0.902055,0.414385,0.931756,0.434126,1.000000,0.991049,0.984427,0.983409,0.112610,0.590630,0.099360,0.583979,0.068832,0.589401,0.112421,0.579566,0.291318,0.048174,0.881946,0.032460,0.901798,0.009580,0.921405,0.017085
Doench2016-1379,0.0000,-0.7884,1.000000,0.729247,0.767488,-29.7500,-30.9718,0.625000,0.502429,0.468576,0.984368,0.998485,0.986225,0.988851,0.697479,0.345525,0.712268,0.334530,0.723222,0.291734,0.615630,0.834951,0.431058,0.149069,0.642173,0.297737,0.895611,0.223221,0.921272,0.004934,0.991108,0.043765,0.915375,0.839289,0.768817,0.681127,0.711844,0.434030,0.909749,0.635907,0.638666,0.668772,0.358987,0.236012,0.588623,0.136862,0.889744,0.245064,0.967548,0.981661
Doench2016-1380,-1.8400,-2.2966,0.750000,0.805207,0.666893,-32.2200,-33.0917,0.375000,0.414195,0.437870,0.317243,0.529979,0.833165,0.998352,0.228455,0.995667,0.193234,0.062422,0.224370,0.003800,0.999474,0.000276,0.904467,0.000208,0.801307,0.000356,0.808330,0.871962,0.975233,0.878827,0.315285,0.962013,0.295642,0.139988,0.304584,0.142685,0.431802,0.996228,0.999853,0.951207,0.911759,0.136681,0.896151,0.021734,0.915781,0.022344,0.996444,0.044102,0.985277,0.998578
Doench2016-1381,-3.9500,-4.1006,1.000000,0.945533,0.693056,-32.0100,-32.8775,0.375000,0.392410,0.493783,0.937867,0.945450,0.991865,0.957020,0.910515,0.948869,0.041291,0.726611,0.041417,0.728951,0.099926,0.771120,0.946780,0.989687,0.965198,0.303945,0.999426,0.267836,0.140300,0.004420,0.086256,0.001096,0.136004,0.091374,0.904241,0.708082,0.866754,0.005374,0.878957,0.004110,0.959109,0.013967,0.959153,0.024952,0.999996,0.399325,0.999964,0.998596,0.996094,0.984874
Doench2016-1382,-11.7100,-11.8023,0.500000,0.490566,0.492557,-36.6400,-37.7172,0.000000,0.039073,0.318760,0.071798,0.070554,0.000324,0.000473,0.000248,0.000226,0.000269,0.000196,0.000158,0.000345,0.925895,0.995634,0.926882,0.995935,1.000000,0.999826,0.999998,0.999812,0.999714,0.999496,1.000000,0.999826,0.001330,0.000293,0.000189,0.000044,0.000095,0.000102,0.000170,0.000267,0.137548,0.072244,0.925889,0.051173,0.926101,0.050914,0.934538,0.057860,0.999998,0.079984
Doench2016-1383,-5.4400,-5.4454,0.750000,0.751289,0.601884,-27.8700,-29.4121,0.750000,0.524182,0.512514,0.004643,0.032685,0.005602,0.033737,1.000000,0.997826,0.003964,0.028435,0.004796,0.030548,1.000000,0.987803,1.000000,0.985450,0.999858,0.984490,1.000000,0.999039,0.004600,0.005951,0.003902,0.005863,1.000000,0.965001,0.005779,0.006887,0.005294,0.006299,1.000000,0.778202,1.000000,0.648311,0.999388,0.570028,1.000000,0.960433,0.999862,0.734619,0.999992,0.488680
Doench2016-1384,-3.4600,-3.8269,1.000000,0.841167,0.687082,-39.2000,-39.8696,0.250000,0.248874,0.404633,0.405142,0.052840,0.347006,0.043178,0.359739,0.073677,0.925883,0.997059,0.583339,0.986605,0.583230,0.976818,0.755582,0.970817,0.921006,0.982096,0.988824,0.939434,0.365973,0.037444,0.351214,0.016722,0.425374,0.024976,0.856744,0.958922,0.591781,0.965493,0.585089,0.002221,0.746392,0.021022,0.993189,0.020399,0.968165,0.000963,0.991644,0.001744,0.996330,0.020230
Doench2016-1385,-0.1300,-0.7675,0.625000,0.750574,0.779389,-29.5600,-30.8147,0.375000,0.334494,0.577744,0.951768,0.875190,0.900940,0.810703,0.889173,0.631409,0.385634,0.434906,0.493598,0.749945,0.517879,0.742906,0.774100,0.749481,0.893771,0.759590,0.994259,0.978871,0.944511,0.951715,0.940048,0.731418,0.897517,0.462801,0.890313,0.453895,0.959236,0.036830,0.367774,0.002754,0.382853,0.242752,0.539013,0.243144,0.985023,0.246043,0.929755,0.713395,0.950623,0.737136
Doench2016-1386,-2.4200,-2.6128,0.750000,0.724476,0.778598,-36.3100,-37.4252,0.250000,0.267257,0.318184,0.991539,0.037340,0.995017,0.045166,0.996259,0.999233,0.999647,0.050947,0.998930,0.015778,0.024339,0.016315,0.021137,0.998730,0.994039,0.996989,0.756919,0.993645,0.998591,0.003241,0.999947,0.006976,0.999784,0.061262,0.999791,0.685466,0.759578,0.922386,0.998298,0.422184,0.020470,0.097477,0.026001,0.004322,0.998925,0.000010,0.997035,0.001669,0.995712,0.004537
Doench2016-1387,-3.9000,-3.9591,1.000000,0.983235,0.702088,-32.1200,-33.3472,0.250000,0.351129,0.431714,0.998943,0.786607,0.998507,0.746793,0.066118,0.221030,0.002226,0.345824,0.018400,0.090234,0.940091,0.660902,0.999999,0.699118,0.999800,0.928880,0.999837,0.903137,0.081460,0.193244,0.065228,0.136901,0.005268,0.112571,0.938239,0.962202,0.939372,0.215617,0.998519,0.097762,0.997703,0.059194,0.998138,0.913018,0.994983,0.087774,0.998936,0.266516,0.999989,0.206953
Doench2016-1388,-2.9100,-3.4767,0.500000,0.470767,0.570500,-37.2600,-38.4346,0.000000,0.008794,0.331081,0.966262,0.992705,0.949918,0.862202,0.972920,0.902022,0.992428,0.735955,0.584868,0.736622,0.075798,0.681873,0.061492,0.999043,0.066781,0.574220,0.097342,0.041460,0.966703,0.019654,0.985901,0.004868,0.923442,0.000644,0.463773,0.000019,0.502024,0.000019,0.504280,0.000082,0.487444,0.066630,0.175647,0.002757,0.584049,0.000394,0.515683,0.000013,0.533239,0.000442
Doench2016-1389,-4.1100,-4.3531,0.750000,0.708992,0.590730,-31.7900,-33.4036,0.500000,0.484901,0.558828,0.837741,0.907892,0.851839,0.914671,0.110036,0.914263,0.134659,0.873395,0.138090,0.747023,0.099469,0.672601,0.876709,0.421373,0.882882,0.174122,0.963564,0.590890,0.948670,0.367079,0.165710,0.362032,0.133298,0.352017,0.159261,0.087944,0.182633,0.051351,0.898264,0.056251,0.879717,0.074817,0.779311,0.973784,0.810471,0.922502,0.978584,0.793952,0.983694,0.918607
Doench2016-1390,-4.2100,-4.3294,1.000000,0.923798,0.679888,-30.8900,-31.6267,0.500000,0.505311,0.502397,0.008396,0.113882,0.006153,0.096675,0.043918,0.132098,0.876030,0.897334,0.999146,0.906934,0.890670,0.912224,0.999426,0.997788,0.992021,0.890199,0.995992,0.890290,0.157786,0.146388,0.118793,0.008960,0.119045,0.012687,0.993581,0.998453,0.999801,0.987815,0.891441,0.060045,0.998532,0.010323,0.883183,0.002935,0.875667,0.004047,0.873250,0.988747,0.874929,0.990121
Doench2016-1391,-2.8900,-3.4661,0.500000,0.506516,0.609840,-36.9900,-37.7468,0.125000,0.130122,0.378071,0.978381,0.979278,0.978574,0.943327,0.999689,0.953638,0.997661,0.947991,0.996281,0.401821,0.107895,0.211947,0.093756,0.978638,0.111744,0.075703,0.498046,0.020698,0.792949,0.012408,0.684673,0.026024,0.905024,0.968973,0.931011,0.006703,0.999026,0.006561,0.725708,0.006829,0.505932,0.999937,0.045896,0.005552,0.294114,0.005202,0.271708,0.004934,0.278736,0.005260
Doench2016-1392,-4.0700,-4.5586,0.625000,0.603659,0.587822,-32.3000,-32.8939,0.375000,0.369996,0.468102,0.543817,0.908919,0.507868,0.896823,0.956579,0.951261,0.861342,0.891385,0.860867,0.962457,0.895151,0.271593,0.428156,0.080530,0.542175,0.094734,0.994016,0.172835,0.106946,0.079444,0.111439,0.105819,0.118807,0.986268,0.998199,0.995463,0.969465,0.011443,0.942326,0.007537,0.015066,0.005519,0.002963,0.005591,0.004340,0.005318,0.927556,0.995196,0.969361,0.933902
Doench2016-1393,-4.3100,-4.5948,0.625000,0.575965,0.660767,-28.7800,-30.4773,0.250000,0.285306,0.563149,0.965523,0.990478,0.953469,0.971385,0.963475,0.976191,0.721451,0.787752,0.999214,0.594065,0.002951,0.473182,0.001163,0.797309,0.001236,0.849314,0.999751,0.804487,0.999674,0.790116,0.999999,0.814888,0.999723,0.131372,0.999689,0.141169,1.000000,0.727148,0.000839,0.113110,0.001047,0.260700,0.003149,0.033927,0.999906,0.165348,0.637591,0.307829,0.965500,0.533216
Doench2016-1394,-7.9700,-8.2914,0.125000,0.175778,0.340622,-31.7600,-32.8447,0.000000,0.089026,0.344341,0.999997,0.506513,0.999997,0.392862,0.985248,0.870640,0.367740,0.367358,0.015133,0.595571,0.000284,0.297493,0.000598,0.218227,0.000051,0.207726,0.015272,0.627481,0.021898,0.566442,0.999997,0.975038,0.999998,0.549254,0.999997,0.452216,0.007176,0.055084,0.000579,0.157128,0.000098,0.000525,0.015300,0.002066,0.000214,0.000263,0.000386,0.000327,0.382473,0.044601
Doench2016-1395,-4.4700,-5.0060,0.750000,0.743567,0.644189,-33.1000,-34.5691,0.250000,0.261829,0.418689,0.018298,0.299665,0.019484,0.302344,0.057128,0.897435,0.857187,0.887551,0.548135,0.857304,0.994957,0.986550,0.975070,0.370514,0.975812,0.395926,0.999640,0.826315,0.466759,0.094862,0.994094,0.270738,0.028673,0.089942,0.012261,0.000918,0.057418,0.310224,0.990597,0.710666,0.945871,0.003217,0.947794,0.000782,0.994934,0.005010,0.999973,0.106933,0.999691,0.956886
Doench2016-1396,-6.1700,-6.3495,0.375000,0.389727,0.327924,-37.0400,-38.8530,0.000000,0.015750,0.356986,0.014170,0.735731,0.006243,0.373487,0.020504,0.387237,0.026686,0.370781,0.009348,0.475911,0.005103,0.893747,0.199669,0.721371,0.997576,0.716142,0.999943,0.934007,0.998232,0.865631,0.156524,0.537980,0.006663,0.001685,0.005016,0.000885,0.062579,0.000993,1.000000,0.000015,0.022393,0.000475,0.009266,0.000507,0.018685,0.000959,0.999877,0.025635,0.999998,0.096532
Doench2016-1397,-8.8300,-8.8523,0.750000,0.749940,0.600016,-37.9800,-38.6129,0.375000,0.372557,0.448485,0.998937,0.999774,0.001246,0.014008,0.000075,0.002300,0.000030,0.000904,0.000178,0.001352,0.999984,0.992318,0.999999,0.992388,0.999998,0.992788,1.000000,0.992678,0.999988,0.992381,0.000243,0.000413,0.000125,0.007934,0.000111,0.000283,0.001345,0.001300,0.999912,0.979260,0.998720,0.001772,0.999902,0.000400,0.999957,0.000391,0.999814,0.998524,0.999762,0.998524
Doench2016-1398,-2.2700,-2.4853,1.000000,0.949409,0.712666,-29.4200,-30.9435,0.125000,0.282072,0.442411,0.075435,0.283204,0.066194,0.021376,0.248566,0.119630,0.916165,0.455909,0.913279,0.678084,0.922533,0.948851,0.888057,0.799515,0.881321,0.799994,0.301566,0.567588,0.226631,0.586290,0.228599,0.511518,0.989700,0.819679,0.911757,0.449646,0.911799,0.450580,0.929586,0.180279,0.981841,0.039079,0.960998,0.032006,0.949579,0.035361,0.964243,0.126224,0.985468,0.943398
Doench2016-1399,-5.7500,-6.0018,0.250000,0.289840,0.428811,-29.7800,-31.1720,0.375000,0.471907,0.483967,0.898229,0.125021,0.989895,0.222838,0.227309,0.241226,0.113875,0.810279,0.997753,0.922887,0.010723,0.764322,0.010566,0.793411,0.006170,0.214294,0.015519,0.029999,0.989106,0.180939,0.998373,0.785512,0.999989,0.813359,0.025792,0.455935,0.013230,0.481901,0.009157,0.000932,0.009662,0.001446,0.115180,0.017132,0.237292,0.901091,0.998773,0.996973,0.909629,0.919849
Doench2016-1400,-7.5300,-7.7060,0.250000,0.255854,0.404670,-35.5600,-36.4565,0.500000,0.451849,0.407542,0.009911,0.019174,0.004913,0.013745,1.000000,0.124477,0.015471,0.067517,0.015184,0.882717,0.005350,0.818721,0.000411,0.816175,0.995523,0.934688,0.999955,0.221147,0.999939,0.182859,0.999956,0.189819,0.999956,0.265009,0.000867,0.047982,0.000318,0.046565,0.999986,0.861491,0.015136,0.811481,0.015564,0.752017,0.213308,0.728825,0.007459,0.058558,0.794190,0.307874
Doench2016-1401,-11.0500,-11.0882,0.375000,0.375268,0.404359,-37.5800,-39.4143,0.125000,0.192480,0.352979,0.999992,0.967867,0.999992,0.836214,0.001061,0.324552,0.000015,0.131606,0.000013,0.632686,0.000670,0.706585,0.000387,0.043625,0.041459,0.001941,0.999999,0.005584,1.000000,0.022819,0.999999,0.929956,0.041452,0.916314,0.000694,0.012071,0.000350,0.002478,0.000027,0.309462,0.000025,0.301115,0.001079,0.348511,0.999966,0.044462,0.999999,0.051120,1.000000,0.470623
Doench2016-1402,-3.4800,-3.8323,0.500000,0.470670,0.575323,-37.3700,-38.3582,0.000000,0.018848,0.265484,0.948111,0.644943,0.951904,0.643064,0.934877,0.682789,0.201264,0.683925,0.198636,0.683512,0.828565,0.737651,0.161027,0.920878,0.175434,0.148646,0.759541,0.002169,0.782400,0.001332,0.803570,0.001830,0.995777,0.008145,0.346151,0.136567,0.256767,0.011704,0.069381,0.000260,0.034329,0.000170,0.765949,0.000461,0.723792,0.000643,0.718147,0.000305,0.850846,0.000678
Doench2016-1403,-2.7200,-3.3887,0.750000,0.598620,0.681170,-30.4000,-31.6618,0.375000,0.327859,0.541828,0.850595,0.925726,0.999301,0.852615,0.027624,0.272206,0.025750,0.285983,0.999891,0.694623,0.481581,0.764999,0.654819,0.825255,0.829689,0.726151,0.999959,0.772778,0.981232,0.600824,0.984350,0.703405,0.999647,0.789121,0.123251,0.164446,0.122154,0.103127,0.999209,0.470816,0.368019,0.060925,0.432072,0.021641,0.999932,0.023429,0.829992,0.898218,0.914332,0.880267
Doench2016-1404,-2.9900,-3.7248,0.500000,0.628659,0.663279,-33.5400,-35.1577,0.250000,0.249468,0.228599,0.999531,0.995553,0.114007,0.097409,0.109243,0.026644,0.999836,0.061321,0.389608,0.006948,0.521362,0.013108,0.839038,0.007305,0.999818,0.007027,0.919935,0.173059,0.937120,0.150066,0.999584,0.048618,0.407218,0.989178,0.427689,0.989215,0.999295,0.980123,0.367587,0.011734,0.366194,0.006733,0.999760,0.003390,0.434431,0.002539,0.434346,0.001113,0.999973,0.000897
Doench2016-1405,-1.3900,-1.8673,0.500000,0.550992,0.596860,-32.5200,-33.4684,0.500000,0.451382,0.392081,0.997067,0.166361,0.984590,0.053245,0.377876,0.043729,0.382833,0.999926,0.135350,0.002463,0.151468,0.002540,0.267480,0.027590,0.929932,0.962326,0.919722,0.951751,0.930952,0.951688,0.955674,0.051441,0.496314,0.017510,0.945990,0.029318,0.382285,0.032873,0.347715,0.016215,0.270884,0.026777,0.298361,0.628492,0.717288,0.959611,0.687042,0.953849,0.758373,0.963921
Doench2016-1406,-5.2900,-5.3037,0.500000,0.502983,0.602053,-36.5100,-37.2413,0.250000,0.259708,0.405919,0.011702,0.978025,0.011374,0.998191,0.996026,0.983121,0.002152,0.940157,0.001849,0.993038,1.000000,0.117312,1.000000,0.018805,0.997483,0.010734,0.999985,0.999989,0.998554,0.000559,1.000000,0.000326,0.998074,0.000446,0.999999,0.050511,0.002424,0.045184,0.005715,0.050597,1.000000,0.956538,0.009692,0.956016,0.010065,0.015206,0.996002,0.002265,0.999970,0.001352
Doench2016-1407,-8.7900,-8.8107,0.875000,0.874362,0.599967,-37.8600,-38.5849,0.375000,0.383070,0.402714,0.001611,0.014463,0.000352,0.002148,0.000156,0.001031,0.000400,0.001642,0.999979,0.991764,0.999997,0.992288,0.999982,0.992708,0.999999,0.992418,0.999918,0.991608,0.000767,0.000978,0.000651,0.008338,0.000635,0.000340,0.002014,0.001899,0.999931,0.975390,0.997569,0.008718,0.999631,0.003431,0.999618,0.002590,0.998935,0.971560,0.997222,0.971275,0.999976,0.129695
Doench2016-1408,-2.3000,-2.3388,0.625000,0.635062,0.707938,-26.3000,-27.6127,0.750000,0.662908,0.602852,0.997367,0.951037,0.995681,0.833435,0.995792,0.818349,0.997515,0.968209,0.999908,0.410906,0.999843,0.346489,0.997423,0.360267,0.999488,0.993020,0.041629,0.027501,0.027407,0.369813,0.026220,0.040612,0.999992,0.634131,0.997670,0.627292,0.999545,0.629045,0.999886,0.996291,0.988598,0.976139,0.991447,0.988913,0.028920,0.362583,0.031999,0.361494,0.042432,0.361511
Doench2016-1409,-4.0300,-4.5115,0.625000,0.506664,0.605326,-28.8400,-30.5852,0.125000,0.113398,0.408934,0.536647,0.991143,0.525680,0.991589,0.956649,0.343051,0.033647,0.304651,0.001416,0.280940,0.001354,0.457645,0.999688,0.861924,0.999153,0.718011,0.999449,0.766737,0.999639,0.459220,0.999942,0.797523,0.999938,0.299068,0.999954,0.187692,0.999877,0.081545,0.000857,0.012528,0.001020,0.026253,0.033525,0.022039,0.533576,0.510356,0.484518,0.040413,0.999983,0.026360
